chunk_text,filename,source_url,document_type,opmp_number,revision,procedure_title,imp_number
"produce products that meet requirements . NOTE : These activities can include risk assessments , capacity studies , capability studies , and control plans . Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 34 of 54 The organization shall use a representative item from the first production run of a new part or assembly to verify that the production processes , production documentation , and tooling are able to produce parts and assemblies that meet requirements . This activity shall be repeated when changes occur that invalidate the original results ( e.g. , engineering changes , production process changes , tooling changes ) . NOTE : This activity can be referred to as First Article Inspection ( FAI ) . The organization shall retain documented information on the results of production process verification . 8.5.2 Identification and Traceability The organization shall use suitable means to identify outputs when it is necessary to ensure the conformity of products and services . The organization shall maintain the identification of the configuration of the products and services in order to identify any differences between the actual configuration and the required configuration . The organization shall identify the status of outputs with respect to monitoring and measurement requirements throughout production and service provision . When acceptance authority media are used ( e.g. , stamps , electronic signatures , passwords ) , the organization shall establish controls for the media . The organization shall control the unique identification of the outputs when traceability is a requirement , and shall retain the documented information necessary to enable traceability . NOTE : Traceability requirements can include : ( cid:237 ) the identification to be maintained throughout the product life ; ( cid:237 ) the ability to trace all products manufactured from the same batch of raw material , or from the same manufacturing batch , to the destination ( e.g. , delivery , scrap ) ; ( cid:237 ) for an assembly , the ability to trace its components to the assembly and then to the next higher assembly ; ( cid:237 ) for a product , a sequential record of its production ( manufacture , assembly , inspection/verification ) to be retrievable . 8.5.3 Property Belonging to Customers or External Providers The organization shall exercise care with property belonging to customers or external providers while it is under the organization ’ s control or being used by the organization . The organization shall identify , verify , protect , and safeguard customers ’ or external providers ’ property provided for use or incorporation",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"to be retrievable . 8.5.3 Property Belonging to Customers or External Providers The organization shall exercise care with property belonging to customers or external providers while it is under the organization ’ s control or being used by the organization . The organization shall identify , verify , protect , and safeguard customers ’ or external providers ’ property provided for use or incorporation into the products and services . When the property of a customer or external provider is lost , damaged , or otherwise found to be unsuitable for use , the organization shall report this to the customer or external provider and retain documented information on what hasoccurred . NOTE : A customer ’ s or external provider ’ s property can include materials , components , tools and equipment , premises , intellectual property , and personal data . 8.5.4 Preservation The organization shall preserve the outputs during production and service provision , to the extent necessary to ensure conformity to requirements . Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 35 of 54 NOTE : Preservation can include identification , handling , contamination control , packaging , storage , transmission or transportation , and protection . Preservation of outputs shall also include , when applicable in accordance with specifications and applicable statutory and regulatory requirements , provisions for : a. cleaning ; b. prevention , detection , and removal of foreign objects ; c. special handling and storage for sensitive products ; d. marking and labeling , including safety warnings and cautions ; e. shelf life control and stock rotation ; f. special handling and storage for hazardous materials . 8.5.5 Post-Delivery Activities The organization shall meet requirements for post-delivery activities associated with the products and services . In determining the extent of post-delivery activities that are required , the organization shall consider : a. statutory and regulatory requirements ; b. the potential undesired consequences associated with its products and services ; c. the nature , use , and intended lifetime of its products and services ; d. customer requirements ; e. customer feedback ; f. collection and analysis of in-service data ( e.g. , performance , reliability , lessons learned ) ; g. control , updating , and provision of technical documentation relating to product use , maintenance , repair , and overhaul ; h. controls required for work undertaken external to the organization ( e.g. , off-site work ) ; i. product/customer support ( e.g. , queries , training , warranties , maintenance , replacement parts , resources , obsolescence",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
", lessons learned ) ; g. control , updating , and provision of technical documentation relating to product use , maintenance , repair , and overhaul ; h. controls required for work undertaken external to the organization ( e.g. , off-site work ) ; i. product/customer support ( e.g. , queries , training , warranties , maintenance , replacement parts , resources , obsolescence ) . When problems are detected after delivery , the organization shall take appropriate action including investigation and reporting . NOTE : Post-delivery activities can include actions under warranty provisions , contractual obligations such as maintenance services , and supplementary services such as recycling or final disposal . 8.5.6 Control of Changes The organization shall review and control changes for production or service provision , to the extent necessary to ensure continuing conformity with requirements . Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 36 of 54 Persons authorized to approve production or service provision changes shall be identified . NOTE : Production or service provision changes can include the changes affecting processes , production equipment , tools , or software programs . The organization shall retain documented information describing the results of the review of changes , the person ( s ) authorizing the change , and any necessary actions arising from the review . 8.6 Release of Products and Services The organization shall implement planned arrangements , at appropriate stages , to verify that the product and service requirements have been met . The release of products and services to the customer shall not proceed until the planned arrangements have been satisfactorily completed , unless otherwise approved by a relevant authority and , as applicable , by the customer . The organization shall retain documented information on the release of products and services . The documented information shall include : a. evidence of conformity with the acceptance criteria ; b. traceability to the person ( s ) authorizing the release . When required to demonstrate product qualification , the organization shall ensure that retained documented information provides evidence that the products and services meet the defined requirements . The organization shall ensure that all documented information required to accompany the products and services are present at delivery . 8.7 Control of Nonconforming Outputs 8.7.1 The organization shall ensure that outputs that do not conform to their requirements are identified and controlled to prevent their unintended use or delivery . NOTE : The term “ nonconforming outputs ” includes nonconforming product or service generated internally , received from an external provider ,",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"to accompany the products and services are present at delivery . 8.7 Control of Nonconforming Outputs 8.7.1 The organization shall ensure that outputs that do not conform to their requirements are identified and controlled to prevent their unintended use or delivery . NOTE : The term “ nonconforming outputs ” includes nonconforming product or service generated internally , received from an external provider , or identified by a customer . The organization shall take appropriate action based on the nature of the nonconformity and its effect on the conformity of products and services . This shall also apply to nonconforming products and services detected after delivery of products , during or after the provision of services . The organization ’ s nonconformity control process shall be maintained as documented information including the provisions for : ( cid:237 ) defining the responsibility and authority for the review and disposition of nonconforming outputs and the process for approving persons making these decisions ; ( cid:237 ) taking actions necessary to contain the effect of the nonconformity on other processes , products , or services ; ( cid:237 ) timely reporting of nonconformities affecting delivered products and services to the customer and to relevant interested parties ; ( cid:237 ) defining corrective actions for nonconforming products and services detected after delivery , as appropriate to their impacts ( see 10.2 ) . NOTE : Interested parties requiring notification of nonconforming products and services can include external providers , internal organizations , customers , distributors , and regulatory authorities . Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 37 of 54 The organization shall deal with nonconforming outputs in one or more of the following ways : a. correction ; b. segregation , containment , return , or suspension of provision of products and services ; c. informing the customer ; d. obtaining authorization for acceptance under concession by a relevant authority and , when applicable , by the customer . Dispositions of use-as-is or repair for the acceptance of nonconforming products shall only be implemented : ( cid:237 ) after approval by an authorized representative of the organization responsible for design or by persons having delegated authority from the design organization ; ( cid:237 ) after authorization by the customer , if the nonconformity results in a departure from the contract requirements . Product dispositioned for scrap shall be conspicuously and permanently marked , or positively controlled , until physically rendered unusable . Counterfeit , or suspect counterfeit , parts shall be controlled to prevent reentry into the supply chain",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"authority from the design organization ; ( cid:237 ) after authorization by the customer , if the nonconformity results in a departure from the contract requirements . Product dispositioned for scrap shall be conspicuously and permanently marked , or positively controlled , until physically rendered unusable . Counterfeit , or suspect counterfeit , parts shall be controlled to prevent reentry into the supply chain . Conformity to the requirements shall be verified when nonconforming outputs are corrected . 8.7.2 The organization shall retain documented information that : a. describes the nonconformity ; b. describes the actions taken ; c. describes any concessions obtained ; d. identifies the authority deciding the action in respect of the nonconformity . 9 . PERFORMANCE EVALUATION 9.1 Monitoring , Measurement , Analysis , and Evaluation 9.1.1 General The organization shall determine : a. what needs to be monitored and measured ; b. the methods for monitoring , measurement , analysis , and evaluation needed to ensure valid results ; c. when the monitoring and measuring shall be performed ; d. when the results from monitoring and measurement shall be analyzed and evaluated . The organization shall evaluate the performance and the effectiveness of the quality management system . Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 38 of 54 The organization shall retain appropriate documented information as evidence of the results . 9.1.2 Customer Satisfaction The organization shall monitor customers ’ perceptions of the degree to which their needs and expectations have been fulfilled . The organization shall determine the methods for obtaining , monitoring , and reviewing this information . NOTE : Examples of monitoring customer perceptions can include customer surveys , customer feedback on delivered products and services , meetings with customers , market-share analysis , compliments , warranty claims , and dealer reports . Information to be monitored and used for the evaluation of customer satisfaction shall include , but is not limited to , product and service conformity , on-time delivery performance , customer complaints , and corrective action requests . The organization shall develop and implement plans for customer satisfaction improvement that address deficiencies identified by these evaluations , and assess the effectiveness of the results . 9.1.3 Analysis and Evaluation The organization shall analyzeand evaluate appropriate data and information arising from monitoring and measurement . NOTE : Appropriate data can include information on product and service problems reported by external sources ( e.g. , government/industry alerts , advisories ) . The results of analysis shall be used to evaluate : a. conformity of products and services",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"of the results . 9.1.3 Analysis and Evaluation The organization shall analyzeand evaluate appropriate data and information arising from monitoring and measurement . NOTE : Appropriate data can include information on product and service problems reported by external sources ( e.g. , government/industry alerts , advisories ) . The results of analysis shall be used to evaluate : a. conformity of products and services ; b. the degree of customer satisfaction ; c. the performance and effectiveness of the quality management system ; d. if planning has been implemented effectively ; e. the effectiveness of actions taken to address risks and opportunities ; f. the performance of external providers ; g. the need for improvements to the quality management -- s ` , y , ,s , ` t ` e , ,m `` , ` . `` , `` ` , , , , , , `` , ,- `` , , ` , , , ,- `` , , ` , , , , -- - NOTE : Methods to analyze data can include statistical techniques . 9.2 Internal Audit 9.2.1 The organization shall conduct internal audits at planned intervals to provide information on whether the quality management system ; a. conforms to : 1. the organization ’ s own requirements for its quality management system ; NOTE : The organization ’ s own requirements should include customer and applicable statutory and regulatory quality management system requirements . 2. the requirements of this International Standard ; Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT SAE INTERNATIONAL AS9100®D Page 39 of 54 b. is effectively implemented and maintained . NOTE : When conducting internal audits , performance indicators can be evaluated to determine whether the quality management system is effectively implemented and maintained . 9.2.2 The organization shall : a. plan , establish , implement , and maintain an audit program ( s ) including the frequency , methods , responsibilities , planning requirements , and reporting , which shall take into consideration the importance of the processes concerned , changes affecting the organization , and the results of previous audits ; b. define the audit criteria and scope for each audit ; c. select auditors and conduct audits to ensure objectivity and the impartiality of the audit process ; d. ensure that the results of the audits are reported to relevant management ; e. take appropriate correction and corrective actions without undue delay ; f. retain documented information as evidence of the implementation of the audit program and the audit results . NOTE : See ISO 19011 for guidance . 9.3 Management Review 9.3.1 General Top management shall review the organization 's quality management system , at planned intervals , to ensure its continuing suitability , adequacy , effectiveness , and alignment with the strategic direction of the organization . 9.3.2 Management Review Inputs",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"of the implementation of the audit program and the audit results . NOTE : See ISO 19011 for guidance . 9.3 Management Review 9.3.1 General Top management shall review the organization 's quality management system , at planned intervals , to ensure its continuing suitability , adequacy , effectiveness , and alignment with the strategic direction of the organization . 9.3.2 Management Review Inputs The management review shall be planned and carried out taking into consideration : a. the status of actions from previous management reviews ; b. changes in external and internal issues that are relevant to the quality management system ; c. information on the performance and effectiveness of the quality management system , including trends in : 1. customer satisfaction and feedback from relevant interested parties ; 2. the extent to which quality objectives have been met ; 3. process performance and conformity of products and services ; 4. nonconformities and corrective actions ; 5. monitoring and measurement results ; 6. audit results ; -- ` , , , , `` , , `` , `` ` , `` ` , , , , , , `` , ,- `` , , ` , , , ,- `` , , ` , , , , -- - 7. the performance of external providers ; 8. on-time delivery performance ; Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT SAE INTERNATIONAL AS9100®D Page 40 of 54 d. the adequacy of resources ; e. the effectiveness of actions taken to address risks and opportunities ( see 6.1 ) ; f. opportunities for improvement . 9.3.3 Management Review Outputs The outputs of the management review shall include decisions and actions related to : a. opportunities for improvement ; b. any need for changes to the quality management system ; c. resource needs ; d. risks identified . The organization shall retain documented information as evidence of the results of management reviews . 10 . IMPROVEMENT 10.1 General The organization shall determine and select opportunities for improvement and implement any necessary actions to meet customer requirements and enhance customer satisfaction . These shall include : a. improving products and services to meet requirements as well as to address future needs and expectations ; b. correcting , preventing , or reducing undesired effects ; c. improving the performance and effectiveness of the quality management system . NOTE : Examples of improvement can include correction , corrective action , continual improvement , breakthrough change , innovation , and re-organization . 10.2 Nonconformity and Corrective Action -- ` , , , , `` , , `` , `` ` , `` ` , , , , , , `` , ,- `` , , ` , , , ,- `` , , ` , , , , -- - 10.2.1 When a nonconformity occurs , including any arising from complaints ,",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
", and re-organization . 10.2 Nonconformity and Corrective Action -- ` , , , , `` , , `` , `` ` , `` ` , , , , , , `` , ,- `` , , ` , , , ,- `` , , ` , , , , -- - 10.2.1 When a nonconformity occurs , including any arising from complaints , the organization shall : a. react to the nonconformity and , as applicable : 1. take action to control and correct it ; 2. deal with the consequences ; b. evaluate the need for action to eliminate the cause ( s ) of the nonconformity , in order that it does not recur or occur elsewhere , by : 1. reviewing and analyzing the nonconformity ; 2. determining the causes of the nonconformity , including , as applicable , those related to human factors ; 3. determining if similar nonconformities exist , or could potentially occur ; Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT SAE INTERNATIONAL AS9100®D Page 41 of 54 c. implement any action needed ; d. review the effectiveness of any corrective action taken ; e. update risks and opportunities determined during planning , if necessary ; f. make changes to the quality management system , if necessary ; g. flow down corrective action requirements to an external provider when it is determined that the external provider is responsible for the nonconformity ; h. take specific actions when timely and effective corrective actions are not achieved . Corrective actions shall be appropriate to the effects of the nonconformities encountered . The organization shall maintain documented information that defines the nonconformity and corrective action management processes . 10.2.2 The organization shall retain documented information as evidence of : a. the nature of the nonconformities and any subsequent actions taken ; b. the results of any corrective action . 10.3 Continual Improvement The organization shall continually improve the suitability , adequacy , and effectiveness of the quality management system . The organization shall consider the results of analysis and evaluation , and the outputs from management review , to determine ifthere are needs or opportunities that shall be addressed as part of continual improvement . The organization shall monitor the implementation of improvement activities and evaluate the effectiveness of the results . NOTE : Examples of continual improvement opportunities can include lessons learned , problem resolutions , and the benchmarking of best practices . 11 . NOTES 11.1 Revision Indicator A change bar ( I ) located in the left margin is for the convenience of the user in locating areas where technical revisions , not editorial changes , have been made to the previous issue of this document . An ( R ) symbol to the left of the document title indicates a complete revision of the document , including",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"11.1 Revision Indicator A change bar ( I ) located in the left margin is for the convenience of the user in locating areas where technical revisions , not editorial changes , have been made to the previous issue of this document . An ( R ) symbol to the left of the document title indicates a complete revision of the document , including technical revisions . Change bars and ( R ) are not used in original publications , nor in documents that contain editorial changes only . PREPARED BY SAE COMMITTEE G-14 , AMERICASAEROSPACE QUALITY STANDARDS ( AAQSC ) Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 42 of 54 ANNEX A –CLARIFICATION OF NEWSTRUCTURE , TERMINOLOGY AND CONCEPTS ( INFORMATIVE ) A.1 STRUCTURE AND TERMINOLOGY The clause structure ( i.e. , clause sequence ) and some of the terminology of this edition of this International Standard , in comparison with the previous edition ( ISO 9001:2008 ) , have been changed to improve alignment with other management systems standards . There is no requirement in this International Standard for its structure and terminology to be applied to the documented information of an organization ’ s quality management system . The structure of clauses is intended to provide a coherent presentation of requirements , rather than a model for documenting an organization ’ s policies , objectives , and processes . The structure and content of documented information related to a quality management system can often be more relevant to its users if it relates to both the processes operated by the organization and information maintained for other purposes . There is no requirement for the terms used by an organization to be replaced by the terms used in this International Standard to specify quality management system requirements . Organizations can choose to use terms which suit their operations ( e.g. , using “ records ” , “ documentation ” , or “ protocols ” rather than “ documented information ” ; or “ supplier ” , “ partner ” , or “ vendor ” rather than “ external provider ” ) . Table A1 shows the major differences in terminology between this edition of this International Standard and the previous edition . A.2 PRODUCTS AND SERVICES ISO 9001:2008 used the term “ product ” to include all output categories . This edition of this International Standard uses “ products and services ” . “ Products and services ” include all output categories ( hardware , services , software , and processed materials ) .",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"between this edition of this International Standard and the previous edition . A.2 PRODUCTS AND SERVICES ISO 9001:2008 used the term “ product ” to include all output categories . This edition of this International Standard uses “ products and services ” . “ Products and services ” include all output categories ( hardware , services , software , and processed materials ) . The specific inclusion of “ services ” is intended to highlight the differences between products and services in the application of some requirements . The characteristic of services is that at least part of the output is realized at the interface with the customer . This means , for example , that conformity to requirements can not necessarily be confirmed before service delivery . In most cases , products and services are used together . Most outputs that organizations provide to customers , or are supplied to them by external providers , include both products and services . For example , a tangible or intangible product can have some associated service or a service can have some associated tangible or intangible product . Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT -- - , , , , ` , , `` - , , , , ` , , `` - , , `` , , , , , , `` ` , `` ` , `` , , `` , , , , ` -- SAE INTERNATIONAL AS9100®D Page 43 of 54 TableA1–Major differences in terminology between ISO9001:2008 and ISO 9001:2015 ISO9001:2008 ISO9001:2015 Products Productsandservices Exclusions Notused ( SeeclauseA.5for clarificationof applicability . ) Managementrepresentative Notused ( Similarresponsibilitiesandauthoritiesare assigned , butnorequirementforasingle managementrepresentative . ) NOTE : The 9100 standard has retained the term management representative Documentation , quality manual , documented Documentedinformation procedures , records Workenvironment Environmentfortheoperationofprocesses Monitoringandmeasuringequipment Monitoringandmeasuringresources Purchasedproduct Externallyprovided productsandservices Supplier Externalprovider A.3 UNDERSTANDING THE NEEDS AND EXPECTATIONS OF INTERESTED PARTIES Sub-clause 4.2 specifies requirements for the organization to determine the interested parties that are relevant to the quality management system and the requirements of those interested parties . However , 4.2 does not imply extension of quality management system requirements beyond the scope of this International Standard . As stated in the scope , this International Standardis applicable where an organization needs to demonstrate its ability to consistently provide products and services that meet customer and applicable statutory and regulatory requirements , and aims to enhance customer satisfaction . There is no requirement in this International Standard for the organization to consider interested parties where it has decided that those parties are not relevant to its quality management system . It is for the organization to decide if a particular requirement of a relevant interested party is relevant to its quality management system . A.4 RISK-BASED THINKING The concept of risk-based thinking has been implicit in previous editions of",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"International Standard for the organization to consider interested parties where it has decided that those parties are not relevant to its quality management system . It is for the organization to decide if a particular requirement of a relevant interested party is relevant to its quality management system . A.4 RISK-BASED THINKING The concept of risk-based thinking has been implicit in previous editions of this International Standard ( e.g. , through requirements for planning , review , and improvement ) . This International Standard specifies requirements for the organization to understand its context ( see 4.1 ) and determine risks as a basis for planning ( see 6.1 ) . This represents the application of risk-based thinking to planning and implementing quality management system processes ( see 4.4 ) , and will assist in determining the extent of documented information . One of the key purposes of a quality management system is to act as a preventive tool . Consequently , this International Standard does not have a separate clause or sub-clause on preventive action . The concept of preventive action is expressed through the use of risk-based thinking in formulating quality management system requirements . The risk-based thinking applied in this International Standard has enabled some reduction in prescriptive requirements and their replacement by performance-based requirements . There is greater flexibility than in ISO 9001:2008 in the requirements for processes , documented information , and organizational responsibilities . -- ` , , , , `` , , `` , `` ` , `` ` , , , , , , `` , ,- `` , , ` , , , ,- `` , , ` , , , , -- - Copyright SAE International Provided by Accuris under license with SAE Licensee=PRATT & WHITNEY BUSINESS UNIT WIDE ( cid:13 ) ( cid:10 ) /8336216003 , User=BHAMARE , VINIT GULAB No reproduction or networking permitted without license from Accuris Not for Resale , 05/08/2025 14:44:40 MDT SAE INTERNATIONAL AS9100®D Page 44 of 54 Although 6.1 specifies that the organization shall plan actions to address risks , there is no requirement for formal methods for risk management or a documented risk management process . Organizations can decide whether or not to develop a more extensive risk management methodology than is required by this International Standard ( e.g. , through the application of other guidance or standards ) . Not all the processes of a quality management system represent the same level of risk in terms of the organization ’ s ability to meet its objectives , and the effects of uncertainty are not the same for all organizations . Under the requirements of 6.1 , the organization is responsible for its application of risk-based thinking and the actions it takes to address risk , including whether or not to retain documented information as evidence of its determination of risks . Within aviation , space , and defense , risk is expressed as a combination of severity and likelihood of having a potential negative impact to processes , products , services , customer ,",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
"for its application of risk-based thinking and the actions it takes to address risk , including whether or not to retain documented information as evidence of its determination of risks . Within aviation , space , and defense , risk is expressed as a combination of severity and likelihood of having a potential negative impact to processes , products , services , customer , or end users . Due to the complexity of aviation , space , and defense processes , products , and services , and the severity of the potential consequences of failures , a formal process to manage operational risks is required in clause 8.1.1 . The operational risk management process is supported by specific requirements throughout clause 8 , with the goal of developing an enhanced focus on : ( cid:120 ) understanding risk impacts on operational processes ; ( cid:120 ) making decisions on operational processes and actions to manage ( e.g. , prevent , mitigate , control ) potential undesired effects . A.5 APPLICABILITY This International Standard does not refer to “ exclusions ” in relation to the applicability of its requirements to the organization ’ s quality management system . However , an organization can review the applicability of requirements due to the size or complexity of the organization , the management model it adopts , the range of the organization ’ s activities , and the nature of the risks and opportunities it encounters . The requirements for applicability are addressed in 4.3 , which defines conditions under which an organization can decide that a requirement can not be applied to any of the processes within the scope of its quality management system . The organization can only decide that a requirement is not applicable if its decision will not result in failure to achieve conformity of products and services . A.6 DOCUMENTED INFORMATION As part of the alignment with other management system standards , a common clause on “ documented information ” has been adopted without significant change or addition ( see 7.5 ) . Where appropriate , text elsewhere in this International Standard has been aligned with its requirements . Consequently , “ documented information ” is used for all document requirements . Where ISO 9001:2008 used specific terminology such as “ document ” or “ documented procedures ” , “ quality manual ” or “ quality plan ” , this edition of this International Standard defines requirements to “ maintain documented information ” . Where ISO 9001:2008 used the term “ records ” to denote documents needed to provide evidence of conformity with requirements , this is now expressed as a requirement to “ retain documented information ” . The organization is responsible for determining what documented information needs to be retained , the period of time for which it is to be retained , and the media to be used for its retention . A requirement to “ maintain ” documented information does not exclude the possibility that the organization might also need to “ retain ” that same documented",AS9100D.txt,https://collaboration.pwc.ca/team/quallearn/Documents/QLC%20Web%20Files/AS9100D%20BoK%20Reference%20Documents/AS9100%20BoK%20Reference%20Docs/AS9100D%20Standard.pdf,General,,,,
